caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
20141010,-0.011288,-0.011389,-0.012721,-0.012801,17464885000.00,502,17666231000.00,502,1906.13,-0.011451
20141013,-0.016465,-0.016465,-0.017614,-0.017614,17177446100.00,502,17464885000.00,502,1874.74,-0.016468
20141014,0.001633,0.001628,0.005617,0.005611,17205409600.00,502,17177446100.00,502,1877.70,0.001579
20141015,-0.008095,-0.008187,-0.004221,-0.004300,17064553500.00,502,17205409600.00,502,1862.49,-0.008100
20141016,0.000072,0.000041,0.004253,0.004219,17064793100.00,502,17064553500.00,502,1862.76,0.000145
20141017,0.012737,0.012737,0.011175,0.011175,17281404800.00,502,17064793100.00,502,1886.76,0.012884
20141020,0.009184,0.009165,0.010430,0.010414,17439763800.00,502,17281404800.00,502,1904.01,0.009143
20141021,0.019483,0.019465,0.021699,0.021692,17778995400.00,502,17439763800.00,502,1941.28,0.019574
20141022,-0.007090,-0.007200,-0.009216,-0.009261,17650979900.00,502,17778995400.00,502,1927.11,-0.007299
20141023,0.012180,0.012180,0.013164,0.013164,17865909700.00,502,17650979900.00,502,1950.82,0.012303
20141024,0.006866,0.006855,0.006852,0.006843,17988312900.00,502,17865909700.00,502,1964.58,0.007053
20141027,-0.001469,-0.001478,-0.002607,-0.002640,17960550600.00,502,17988312900.00,502,1961.63,-0.001502
20141028,0.011817,0.011817,0.013461,0.013461,18172574900.00,502,17960550600.00,502,1985.05,0.011939
20141029,-0.001291,-0.001398,-0.001962,-0.002109,18147175300.00,502,18172574900.00,502,1982.30,-0.001385
20141030,0.006384,0.006314,0.006715,0.006549,18261419800.00,502,18147175300.00,502,1994.65,0.006230
20141031,0.011692,0.011688,0.012630,0.012624,18434167500.00,502,18261419800.00,502,2018.05,0.011731
20141103,-0.000161,-0.000174,-0.000171,-0.000234,18423335300.00,502,18434167500.00,502,2017.81,-0.000119
20141104,-0.002762,-0.002768,-0.005223,-0.005232,18372331900.00,502,18423335300.00,502,2012.10,-0.002830
20141105,0.005923,0.005571,0.007823,0.007628,18481685300.00,502,18379561300.00,502,2023.57,0.005701
20141106,0.004119,0.003818,0.004771,0.004594,18552143900.00,502,18481685300.00,502,2031.21,0.003776
20141107,0.000677,0.000485,0.001087,0.000999,18561057200.00,502,18552143900.00,502,2031.92,0.000350
20141110,0.003279,0.003222,0.002459,0.002385,18620859200.00,502,18561057200.00,502,2038.26,0.003120
20141111,0.000677,0.000677,0.000382,0.000382,18633474200.00,502,18620859200.00,502,2039.68,0.000697
20141112,-0.000444,-0.000730,0.000057,-0.000319,18619822100.00,502,18633474200.00,502,2038.25,-0.000701
20141113,0.000912,0.000825,-0.001841,-0.001971,18635186000.00,502,18619822100.00,502,2039.33,0.000530
20141114,0.000423,0.000307,0.000577,0.000540,18640994200.00,502,18635186000.00,502,2039.82,0.000240
20141117,0.000814,0.000764,0.001108,0.001045,18655237300.00,502,18640994200.00,502,2041.32,0.000735
20141118,0.005303,0.005105,0.005779,0.005678,18750465400.00,502,18655237300.00,502,2051.80,0.005134
20141119,-0.001267,-0.001328,-0.001422,-0.001539,18725571300.00,502,18750465400.00,502,2048.72,-0.001501
20141120,0.001877,0.001833,0.003646,0.003578,18760329200.00,502,18725571300.00,502,2052.75,0.001967
20141121,0.005325,0.005188,0.006350,0.006260,18857691400.00,502,18760329200.00,502,2063.50,0.005237
20141124,0.002893,0.002878,0.003356,0.003295,18911972100.00,502,18857691400.00,502,2069.41,0.002864
20141125,-0.001140,-0.001244,-0.001122,-0.001262,18888447800.00,502,18911972100.00,502,2067.03,-0.001150
20141126,0.003037,0.002653,0.000717,0.000120,18938549400.00,502,18888447800.00,502,2072.83,0.002806
20141128,-0.002131,-0.002176,-0.004606,-0.004647,18871755500.00,502,18938549400.00,502,2067.56,-0.002542
20141201,-0.006999,-0.007045,-0.008484,-0.008518,18736525000.00,502,18871755500.00,502,2053.44,-0.006829
20141202,0.006352,0.006302,0.005870,0.005831,18854593500.00,502,18736525000.00,502,2066.55,0.006384
20141203,0.003846,0.003549,0.006911,0.006658,18921634600.00,502,18854593500.00,502,2074.33,0.003765
20141204,-0.001108,-0.001134,-0.002443,-0.002537,18900106100.00,502,18921634600.00,502,2071.92,-0.001162
20141205,0.001607,0.001599,0.001435,0.001427,18943595700.00,502,18913349100.00,502,2075.37,0.001665
20141208,-0.007021,-0.007167,-0.009156,-0.009363,18807806700.00,502,18943595700.00,502,2060.31,-0.007257
20141209,-0.000191,-0.000200,0.002425,0.002407,18804043900.00,502,18807806700.00,502,2059.82,-0.000238
20141210,-0.016261,-0.016330,-0.018035,-0.018156,18496980800.00,502,18804043900.00,502,2026.14,-0.016351
20141211,0.004852,0.004564,0.004854,0.004592,18581394700.00,502,18496980800.00,502,2035.33,0.004536
20141212,-0.016058,-0.016093,-0.016265,-0.016339,18282368800.00,502,18581394700.00,502,2002.33,-0.016214
20141215,-0.006143,-0.006173,-0.004948,-0.005012,18169096800.00,502,18282368800.00,502,1989.63,-0.006343
20141216,-0.008611,-0.008611,-0.005812,-0.005812,18012651300.00,502,18169096800.00,502,1972.74,-0.008489
20141217,0.020318,0.020269,0.022284,0.022204,18377755000.00,502,18012651300.00,502,2012.89,0.020352
20141218,0.024296,0.024143,0.022025,0.021958,18821444800.00,502,18377755000.00,502,2061.23,0.024015
20141219,0.004482,0.004476,0.007084,0.007071,18905825900.00,502,18821444800.00,502,2070.65,0.004570
20141222,0.004086,0.003950,0.003296,0.003251,18980496700.00,502,18905825900.00,502,2078.54,0.003810
20141223,0.001904,0.001856,0.003790,0.003701,19015722100.00,502,18980496700.00,502,2082.17,0.001746
20141224,-0.000148,-0.000186,-0.000134,-0.000181,19012188600.00,502,19015722100.00,502,2081.88,-0.000139
20141226,0.003310,0.003308,0.002625,0.002616,19066455900.00,502,19012188600.00,502,2088.77,0.003310
20141229,0.000948,0.000724,0.002670,0.002315,19080251400.00,502,19066455900.00,502,2090.57,0.000862
20141230,-0.004736,-0.004855,-0.005260,-0.005387,18987615700.00,502,19080251400.00,502,2080.35,-0.004889
20141231,-0.010244,-0.010247,-0.009602,-0.009613,18847408800.00,502,18987615700.00,502,2058.90,-0.010311
20150102,-0.000165,-0.000298,-0.000052,-0.000083,18841749700.00,502,18847408800.00,502,2058.20,-0.000340
20150105,-0.018112,-0.018180,-0.020072,-0.020106,18499161700.00,502,18841749700.00,502,2020.58,-0.018278
20150106,-0.008869,-0.008869,-0.010235,-0.010235,18335102000.00,502,18499161700.00,502,2002.61,-0.008893
20150107,0.012110,0.011801,0.011490,0.011369,18551468800.00,502,18335102000.00,502,2025.90,0.011630
20150108,0.017830,0.017808,0.017961,0.017925,18881841800.00,502,18551468800.00,502,2062.14,0.017888
20150109,-0.008400,-0.008405,-0.008366,-0.008380,18722996400.00,502,18881841800.00,502,2044.81,-0.008404
20150112,-0.007980,-0.007980,-0.009729,-0.009729,18573590200.00,502,18722996400.00,502,2028.26,-0.008094
20150113,-0.002560,-0.002660,-0.003044,-0.003123,18524185100.00,502,18573590200.00,502,2023.03,-0.002579
20150114,-0.005905,-0.005934,-0.005242,-0.005274,18414439400.00,502,18524185100.00,502,2011.27,-0.005813
20150115,-0.009149,-0.009175,-0.009449,-0.009475,18245376400.00,502,18414439400.00,502,1992.67,-0.009248
20150116,0.013317,0.013305,0.014418,0.014411,18485485900.00,502,18245376400.00,502,2019.42,0.013424
20150120,0.001686,0.001654,-0.000578,-0.000602,18516052800.00,502,18485485900.00,502,2022.55,0.001550
20150121,0.004874,0.004758,0.007678,0.007645,18604110900.00,502,18516052800.00,502,2032.12,0.004732
20150122,0.015301,0.015291,0.014134,0.014122,18887925500.00,502,18604110900.00,502,2063.15,0.015270
20150123,-0.005362,-0.005362,-0.005387,-0.005387,18786458500.00,502,18887925500.00,502,2051.82,-0.005492
20150126,0.002496,0.002489,0.004970,0.004945,18833081400.00,502,18786458500.00,502,2057.09,0.002568
20150127,-0.013292,-0.013293,-0.008279,-0.008281,18571313400.00,502,18820322800.00,502,2029.55,-0.013388
20150128,-0.013338,-0.013424,-0.014960,-0.015096,18322044500.00,502,18571313400.00,502,2002.16,-0.013496
20150129,0.009638,0.009555,0.009214,0.009126,18498920900.00,502,18322044500.00,502,2021.25,0.009535
20150130,-0.012832,-0.012849,-0.012327,-0.012368,18291336700.00,502,18498920900.00,502,1994.99,-0.012992
20150202,0.012851,0.012825,0.013491,0.013423,18525114400.00,502,18291336700.00,502,2020.85,0.012962
20150203,0.014306,0.014285,0.017642,0.017616,18790179900.00,502,18525114400.00,502,2050.03,0.014439
20150204,-0.003814,-0.004112,-0.005295,-0.005407,18712866100.00,502,18790179900.00,502,2041.51,-0.004156
20150205,0.010546,0.010233,0.011190,0.011033,18904337900.00,502,18712866100.00,502,2062.52,0.010291
20150206,-0.003109,-0.003371,-0.003528,-0.003675,18840021700.00,502,18904337900.00,502,2055.47,-0.003418
20150209,-0.004306,-0.004351,-0.003521,-0.003547,18758067400.00,502,18840021700.00,502,2046.74,-0.004247
20150210,0.010839,0.010793,0.010345,0.010309,18960518400.00,502,18758067400.00,502,2068.59,0.010676
20150211,0.000206,-0.000138,-0.001247,-0.001637,18958097400.00,502,18960518400.00,502,2068.53,-0.000029
20150212,0.009822,0.009587,0.010823,0.010656,19139667200.00,502,18958097400.00,502,2088.48,0.009645
20150213,0.004082,0.003994,0.004453,0.004335,19214899800.00,502,19139667200.00,502,2096.99,0.004075
20150217,0.001687,0.001536,0.002181,0.002109,19244394200.00,502,19214899800.00,502,2100.34,0.001598
20150218,-0.000185,-0.000297,0.000725,0.000477,19238697900.00,502,19244394200.00,502,2099.68,-0.000314
20150219,-0.000949,-0.001105,-0.000539,-0.000619,19217474400.00,502,19238697900.00,502,2097.45,-0.001062
20150220,0.006179,0.006060,0.005661,0.005603,19334746800.00,502,19217474400.00,502,2110.30,0.006126
20150223,-0.000248,-0.000259,-0.001103,-0.001125,19329771500.00,502,19334746800.00,502,2109.66,-0.000303
20150224,0.002685,0.002656,0.001908,0.001878,19381331100.00,502,19329771500.00,502,2115.48,0.002759
20150225,-0.000578,-0.000750,-0.000151,-0.000386,19366786800.00,502,19381331100.00,502,2113.86,-0.000766
20150226,-0.001256,-0.001424,-0.003869,-0.004050,19345560500.00,502,19366786800.00,502,2110.74,-0.001476
20150227,-0.002875,-0.002882,-0.001716,-0.001741,19233834700.00,502,19345560500.00,502,2104.50,-0.002956
20150302,0.006270,0.006213,0.005380,0.005316,19353061300.00,502,19233834700.00,502,2117.39,0.006125
20150303,-0.004584,-0.004599,-0.004260,-0.004292,19264073000.00,502,19353061300.00,502,2107.78,-0.004539
20150304,-0.004182,-0.004384,-0.004924,-0.005173,19179599700.00,502,19264073000.00,502,2098.53,-0.004389
20150305,0.001384,0.001339,0.002051,0.001963,19205389700.00,502,19179599700.00,502,2101.04,0.001196
20150306,-0.014191,-0.014321,-0.015198,-0.015398,18930499700.00,502,19205389700.00,502,2071.26,-0.014174
20150309,0.004038,0.003943,0.002709,0.002593,19004510900.00,502,18930499700.00,502,2079.43,0.003944
20150310,-0.016802,-0.016861,-0.015570,-0.015628,18684090500.00,502,19004510900.00,502,2044.16,-0.016961
20150311,-0.001821,-0.002020,0.000062,-0.000137,18646158900.00,502,18684090500.00,502,2040.24,-0.001918
20150312,0.012985,0.012731,0.012907,0.012719,18892406100.00,502,18655503300.00,502,2065.95,0.012601
20150313,-0.005975,-0.006000,-0.006799,-0.006872,18778534600.00,502,18892406100.00,502,2053.40,-0.006075
20150316,0.013627,0.013611,0.013379,0.013334,19033844200.00,502,18778534600.00,502,2081.19,0.013534
20150317,-0.003348,-0.003353,-0.003435,-0.003447,18886034400.00,502,18949593400.00,500,2074.28,-0.003320
20150318,0.012142,0.012119,0.014040,0.014006,19126806900.00,502,18897627600.00,501,2099.50,0.012158
20150319,-0.004840,-0.004851,-0.005550,-0.005563,19034042200.00,502,19126806900.00,501,2089.27,-0.004873
20150320,0.009114,0.009100,0.010431,0.010395,19207601200.00,502,19034042200.00,501,2108.10,0.009013
20150323,-0.001711,-0.001711,-0.001563,-0.001563,19244218300.00,502,19277072300.00,502,2104.42,-0.001746
20150324,-0.005943,-0.006024,-0.005725,-0.005750,19128256500.00,502,19244218300.00,502,2091.50,-0.006139
20150325,-0.014650,-0.014674,-0.013288,-0.013342,18847745000.00,502,19128256500.00,502,2061.05,-0.014559
20150326,-0.002283,-0.002307,-0.002554,-0.002569,18804317500.00,502,18847745000.00,502,2056.15,-0.002377
20150327,0.002482,0.002291,0.004141,0.003828,18845300300.00,502,18804317500.00,502,2061.02,0.002369
20150330,0.012275,0.012186,0.012197,0.012117,19074808800.00,502,18845300300.00,502,2086.24,0.012237
20150331,-0.008564,-0.008663,-0.006766,-0.006828,18945863400.00,502,19074808800.00,502,2067.89,-0.008796
20150401,-0.003964,-0.004083,-0.003105,-0.003158,18868522600.00,502,18945863400.00,502,2059.69,-0.003965
20150402,0.003517,0.003482,0.004925,0.004918,18933697300.00,502,18868522600.00,502,2066.96,0.003530
20150406,0.006606,0.006594,0.007340,0.007314,19058532500.00,502,18933697300.00,502,2080.62,0.006609
20150407,-0.002077,-0.002121,-0.003416,-0.003477,19024698800.00,502,19065134500.00,502,2076.33,-0.002062
20150408,0.003188,0.002817,0.003713,0.003513,19078297400.00,502,19024698800.00,502,2081.90,0.002683
20150409,0.004435,0.004430,0.003557,0.003543,19162816200.00,502,19078297400.00,502,2091.18,0.004457
20150410,0.005049,0.005049,0.002810,0.002810,19251605300.00,502,19162816200.00,502,2102.06,0.005203
20150413,-0.004475,-0.004563,-0.004694,-0.004760,19163797100.00,502,19251605300.00,502,2092.43,-0.004581
20150414,0.001618,0.001613,0.002004,0.002000,19194714700.00,502,19163797100.00,502,2095.84,0.001630
20150415,0.005081,0.005081,0.006386,0.006383,19292265300.00,502,19194714700.00,502,2106.63,0.005148
20150416,-0.000811,-0.000837,-0.001868,-0.001893,19275155300.00,502,19292265300.00,502,2104.99,-0.000778
20150417,-0.011408,-0.011408,-0.010985,-0.010985,19055228800.00,502,19275155300.00,502,2081.18,-0.011311
20150420,0.009185,0.009163,0.007668,0.007639,19229635800.00,502,19055228800.00,502,2100.40,0.009235
20150421,-0.001377,-0.001395,-0.001306,-0.001317,19202969700.00,502,19229635800.00,502,2097.29,-0.001481
20150422,0.005124,0.005094,0.003886,0.003853,19300781900.00,502,19202969700.00,502,2107.96,0.005088
20150423,0.002475,0.002379,0.002863,0.002835,19346732100.00,502,19300781900.00,502,2112.93,0.002358
20150424,0.002430,0.002426,-0.000857,-0.000870,19393126700.00,502,19346732100.00,502,2117.69,0.002253
20150427,-0.004142,-0.004144,-0.005386,-0.005396,19312430500.00,502,19393126700.00,502,2108.92,-0.004141
20150428,0.002747,0.002643,0.002372,0.002280,19362889300.00,502,19312430500.00,502,2114.76,0.002769
20150429,-0.003773,-0.003837,-0.003765,-0.003871,19288370300.00,502,19362889300.00,502,2106.85,-0.003740
20150430,-0.010055,-0.010099,-0.008115,-0.008226,19090457900.00,502,19288370300.00,502,2085.51,-0.010129
20150501,0.010831,0.010828,0.010839,0.010824,19297631800.00,502,19090457900.00,502,2108.29,0.010923
20150504,0.002882,0.002882,0.003302,0.003302,19353173300.00,502,19297631800.00,502,2114.49,0.002941
20150505,-0.011716,-0.011804,-0.012266,-0.012327,19124736800.00,502,19353173300.00,502,2089.46,-0.011837
20150506,-0.004029,-0.004450,-0.003750,-0.003907,19039479500.00,502,19124736800.00,502,2080.15,-0.004456
20150507,0.004091,0.003849,0.003130,0.002998,19112759300.00,502,19039479500.00,502,2088.00,0.003774
20150508,0.013380,0.013359,0.011973,0.011938,19367971100.00,502,19112759300.00,502,2116.10,0.013458
20150511,-0.004815,-0.005007,-0.003597,-0.003690,19271023300.00,502,19367971100.00,502,2105.33,-0.005090
20150512,-0.002810,-0.002863,-0.002961,-0.003019,19185689200.00,502,19240778500.00,501,2099.12,-0.002950
20150513,-0.000103,-0.000320,-0.000442,-0.000755,19210172600.00,502,19185689200.00,501,2098.48,-0.000305
20150514,0.010902,0.010787,0.008860,0.008737,19417396800.00,502,19210172600.00,502,2121.10,0.010779
20150515,0.000819,0.000706,0.001701,0.001660,19430898300.00,502,19417396800.00,502,2122.73,0.000768
20150518,0.003104,0.003049,0.003925,0.003841,19490442500.00,502,19430898300.00,502,2129.20,0.003048
20150519,-0.000774,-0.000974,-0.002001,-0.002097,19471453200.00,502,19490442500.00,502,2127.83,-0.000643
20150520,-0.000843,-0.000948,-0.000102,-0.000228,19452997500.00,502,19471453200.00,502,2125.85,-0.000931
20150521,0.002523,0.002387,0.002579,0.002512,19499429300.00,502,19452997500.00,502,2130.82,0.002338
20150522,-0.002228,-0.002239,-0.001697,-0.001726,19455773200.00,502,19499429300.00,502,2126.06,-0.002234
20150526,-0.010319,-0.010336,-0.011153,-0.011238,19254859200.00,502,19455773200.00,502,2104.20,-0.010282
20150527,0.009336,0.009173,0.008242,0.007980,19431411400.00,502,19254859200.00,502,2123.48,0.009163
20150528,-0.001115,-0.001292,-0.001922,-0.002109,19406306100.00,502,19431411400.00,502,2120.79,-0.001267
20150529,-0.006246,-0.006272,-0.005875,-0.005943,19246562600.00,502,19406306100.00,502,2107.39,-0.006318
20150601,0.002189,0.002093,0.001625,0.001555,19286851600.00,502,19246562600.00,502,2111.73,0.002059
20150602,-0.000941,-0.000992,0.000274,0.000228,19266160000.00,502,19286851600.00,502,2109.60,-0.001009
20150603,0.002344,0.002161,0.001419,0.001193,19307792800.00,502,19266160000.00,502,2114.07,0.002119
20150604,-0.008604,-0.008619,-0.008889,-0.008934,19141412800.00,502,19307792800.00,502,2095.84,-0.008623
20150605,-0.001427,-0.001472,0.000131,0.000078,19113232500.00,502,19141412800.00,502,2092.83,-0.001436
20150608,-0.006372,-0.006549,-0.006529,-0.006780,18988102700.00,502,19113232500.00,502,2079.28,-0.006474
20150609,0.000510,0.000484,-0.000455,-0.000501,18943979200.00,502,18934806700.00,501,2080.15,0.000418
20150610,0.012180,0.012111,0.011124,0.010988,19228488200.00,502,18943979200.00,501,2105.20,0.012042
20150611,0.002003,0.001709,0.002079,0.001843,19261342300.00,502,19228488200.00,502,2108.86,0.001739
20150612,-0.006905,-0.006967,-0.006169,-0.006255,19118134800.00,502,19247868500.00,502,2094.11,-0.006994
20150615,-0.004626,-0.004646,-0.005017,-0.005060,19029387100.00,502,19118134800.00,502,2084.43,-0.004622
20150616,0.005804,0.005791,0.005627,0.005600,19139582000.00,502,19029387100.00,502,2096.29,0.005690
20150617,0.002029,0.002009,0.002688,0.002663,19178032000.00,502,19139582000.00,502,2100.44,0.001980
20150618,0.009846,0.009718,0.009221,0.009186,19364412400.00,502,19178032000.00,502,2121.24,0.009903
20150619,-0.005333,-0.005333,-0.004310,-0.004310,19261096500.00,502,19364412400.00,502,2109.99,-0.005304
20150622,0.006047,0.006047,0.005323,0.005323,19382516000.00,502,19261096500.00,502,2122.85,0.006095
20150623,0.000747,0.000667,-0.000555,-0.000579,19395443500.00,502,19382516000.00,502,2124.20,0.000636
20150624,-0.007300,-0.007332,-0.007873,-0.007942,19253241300.00,502,19395443500.00,502,2108.58,-0.007353
20150625,-0.002942,-0.002979,-0.003584,-0.003608,19195884800.00,502,19253241300.00,502,2102.31,-0.002974
20150626,-0.000170,-0.000350,0.000762,0.000506,19177680800.00,502,19195884800.00,502,2101.49,-0.000390
20150629,-0.020733,-0.020825,-0.021593,-0.021683,18776706900.00,502,19177680800.00,502,2057.64,-0.020866
20150630,0.002715,0.002653,0.002889,0.002813,18822415700.00,502,18771136600.00,501,2063.11,0.002658
20150701,0.007103,0.006862,0.006256,0.006184,18954321300.00,502,18846072100.00,502,2077.42,0.006936
20150702,-0.000255,-0.000255,0.000172,0.000172,18953686400.00,502,18959794700.00,502,2076.78,-0.000308
20150706,-0.003790,-0.003833,-0.005298,-0.005330,18919795200.00,502,18901483200.00,501,2068.76,-0.003862
